movie_id,title,release_year,imdbId,tmdbId,imdb_rating,adult,budget,origin_country,vote_count,vote_average,origin_language,overview,tmdb_popularity_score,production_companies,production_companies_origin_country,runtime,revenue,spoken_languages,directors_info,popular,unique_producers,popular_producer
1107,Beyond Rangoon (1995),1995,112495,1873,6.5,FALSE,23000000,US,81,6.6,en,Dr. Laura Bowman is a young widow who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s. Bowman initially left San Francisco with her sister in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing.,0.7733,"Castle Rock Entertainment,Pleskow/Spikings Productions","US,",100,14700000,"English,","[['John Boorman', '0.671', 'Male']]",0,"['Pleskow/Spikings Productions', 'Castle Rock Entertainment']",1
1108,Feast of July (1995),1995,113044,259209,6.2,FALSE,0,"US,GB",10,5.9,en,"After an abandoned young woman in late 19th Century England is taken in by a rural couple with three handsome sons, tragic consequences result.",0.1769,"Touchstone Pictures,Merchant Ivory Productions","US,US",116,0,English,"[['Christopher Menaul', '0.2302', 'Male']]",0,"['Touchstone Pictures', 'Merchant Ivory Productions']",1
1109,Death and the Maiden (1994),1994,109579,10531,7.2,FALSE,12000000,"US,GB",519,7.108,en,A political activist is convinced that her guest is a man who once tortured her for the government.,1.2945,"Fine Line Features,Capitol Films,Les Films de l'Astre,Canal+,TF1 Films Production,Flach Film,Film4 Productions","US,GB,FR,FR,FR,FR,GB",103,8003716,English,"[['Roman Polanski', '1.122', 'Male']]",0,"['TF1 Films Production', 'Film4 Productions', 'Fine Line Features', 'Capitol Films', ""Les Films de l'Astre"", 'Canal+', 'Flach Film']",1
1110,Tank Girl (1995),1995,114614,9067,5.4,FALSE,25000000,US,516,5.4,en,"After a comet disrupts the rain cycle of Earth, the planet has become a desolate, barren desert by the year 2033. With resources scarce, Kesslee, head of the powerful and evil Water & Power Corporation, the de facto government, has taken control of the water supply. Unwilling to cower under Kesslee's tyrannical rule, a pair of outlaws known as Tank Girl and Jet Girl rise up, joining the mysterious rebel Rippers to destroy the corrupt system.",2.0468,"Trilogy Entertainment Group,United Artists,Metro-Goldwyn-Mayer","US,US,US",104,4064495,English,"[['Rachel Talalay', '0.5558', 'Female']]",0,"['United Artists', 'Trilogy Entertainment Group', 'Metro-Goldwyn-Mayer']",1
1111,Double Happiness (1994),1996,109655,60855,7.1,FALSE,0,CA,15,6.6,en,"Jade Li is a feisty, 20-something Chinese Canadian, trying to achieve that happy medium between giving in to her parent's wishes and fulfilling her own needs and desires - double happiness. Naturally, something's got to give and when love beckons in the shape of Mark, a white university student, the facade of the perfect Chinese daughter begins to slip.",0.308,"Téléfilm Canada,Fine Line Features,ONF | NFB,New Views Films","CA,US,CA,",87,759393,"广州话 / 廣州話,English","[['Mina Shum', '0.2526', 'Female']]",0,"['Téléfilm Canada', 'New Views Films', 'Fine Line Features', 'ONF | NFB']",1
1112,Cobb (1994),1994,109450,29973,6.4,FALSE,25500000,US,88,5.983,en,"Al Stump is a famous sports-writer chosen by Ty Cobb to co-write his official, authorized 'autobiography' before his death. Cobb, widely feared and despised, feels misunderstood and wants to set the record straight about 'the greatest ball-player ever,' in his words.",0.8062,"Regency Enterprises,Alcor Films,Aleor Films,Warner Bros. Pictures","US,US,,US",128,1007583,English,"[['Ron Shelton', '0.6423', 'Male']]",0,"['Warner Bros. Pictures', 'Regency Enterprises', 'Aleor Films', 'Alcor Films']",1
1113,Mrs. Parker and the Vicious Circle (1994),1994,110588,23333,6.4,FALSE,0,US,55,5.845,en,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",0.5348,"Fine Line Features,Miramax","US,US",125,0,English,"[['Alan Rudolph', '0.3806', 'Male']]",0,"['Fine Line Features', 'Miramax']",1
1114,Faithful (1996),1996,116269,47502,5.7,FALSE,13000000,US,25,5.4,en,"A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.",1.026,"New Line Cinema,Miramax","US,US",91,2104439,English,"[['Paul Mazursky', '0.4147', 'Male']]",0,"['New Line Cinema', 'Miramax']",1
1115,Twelfth Night (1996),1996,117991,44705,7.1,FALSE,5000000,"IE,US,GB",83,6.916,en,"Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves.",1.0747,"Fine Line Features,BBC Film,Summit Entertainment,Renaissance Films","US,GB,US,GB",134,33000000,English,"[['Trevor Nunn', '0.3459', 'Male']]",0,"['Summit Entertainment', 'Fine Line Features', 'Renaissance Films', 'BBC Film']",1
1116,"Mark of Zorro, The (1940)",1940,32762,32093,7.5,FALSE,1000000,US,212,7.064,en,"In 1820 Spain, the son of a California nobleman comes home to find his native land under a villainous dictatorship. On one hand, he plays the useless fop, while on the other, he is the masked avenger Zorro.",1.0433,20th Century Fox,US,94,4000000,"English,Español","[['Rouben Mamoulian', '0.3217', 'Male']]",0,['20th Century Fox'],1
1117,Surviving Picasso (1996),1996,117791,41843,6.3,FALSE,16000000,US,97,5.773,en,"The passionate Merchant-Ivory drama tells the story of Francoise Gilot, the only lover of Pablo Picasso who was strong enough to withstand his ferocious cruelty and move on with her life.",0.9559,"Merchant Ivory Productions,Wolper Organization,Warner Bros. Pictures","US,US,US",125,1985001,"Deutsch,English","[['James Ivory', '0.5728', 'Male']]",0,"['Warner Bros. Pictures', 'Wolper Organization', 'Merchant Ivory Productions']",1
1119,Some Kind of Wonderful (1987),1987,94006,15143,7,FALSE,0,US,487,6.886,en,"A young tomboy, Watts, finds her feelings for her best friend, Keith, run deeper than just friendship when he gets a date with the most popular girl in school.",1.7445,"Hughes Entertainment,Paramount Pictures","US,US",95,18553948,English,"[['Howard Deutch', '0.7416', 'Male']]",0,"['Hughes Entertainment', 'Paramount Pictures']",1
1120,I'm Not Rappaport (1996),1996,116601,61536,6.5,FALSE,0,US,31,5.613,en,"Old Nat Moyer is a talker, a philosopher, and a troublemaker with a fanciful imagination. His companion is Midge Carter, who is half-blind, but still the super of an apartment house. When he is threatened with retirement, Nat battles on his behalf. Nat also takes on his daughter, a drug dealer, and a mugger in this appealing version of a really 'odd couple'.",0.6593,GreeneStreet Films,US,135,0,English,"[['Herb Gardner', '0.1853', 'Male']]",0,['GreeneStreet Films'],0
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",1996,58450,5967,7.8,FALSE,200000,FR,817,7.4,fr,"This simple romantic tragedy begins in 1957. Guy Foucher, a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery, an employee in her widowed mother's chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guy's return or accepting an offer of marriage from a wealthy diamond merchant.",2.0791,"Parc Film,Madeleine Films,Beta Film","FR,FR,DE",92,7600000,Français,"[['Jacques Demy', '0.7732', 'Male']]",0,"['Madeleine Films', 'Beta Film', 'Parc Film']",0
1122,They Made Me a Criminal (1939),1939,32022,26378,6.8,FALSE,0,US,32,6.141,en,"A boxer flees, believing he has committed a murder while he was drunk.",1.3213,Warner Bros. Pictures,US,92,0,English,"[['Busby Berkeley', '0.4009', 'Male']]",0,['Warner Bros. Pictures'],1
1123,"Last Time I Saw Paris, The (1954)",1954,47162,57575,6.1,FALSE,1960000,US,55,6,en,"Reporter Charles Wills, in Paris to cover the end of World War II, falls for the beautiful Helen Ellswirth following a brief flirtation with her sister, Marion. After he and Helen marry, Charles pursues his novelistic ambition while supporting his new bride with a deadening job at a newspaper wire service. But when an old investment suddenly makes the family wealthy, their marriage begins to unravel — until a sudden tragedy changes everything.",1.2789,Metro-Goldwyn-Mayer,US,116,4940000,"English,Magyar","[['Richard Brooks', '0.6228', 'Male']]",0,['Metro-Goldwyn-Mayer'],1
1124,"Farewell to Arms, A (1932)",1932,22879,22649,6.4,FALSE,0,US,141,6.085,en,"A tale of the World War I love affair, begun in Italy, between American ambulance driver Lt. Frederic Henry and British nurse Catherine Barkley. Eventually separated by Frederic's transfer, tremendous challenges and difficult decisions face each as the war rages on.",1.8075,Paramount Pictures,US,89,0,English,"[['Frank Borzage', '0.6681', 'Male']]",0,['Paramount Pictures'],1
1125,"Innocents, The (1961)",1961,55018,16372,7.7,FALSE,0,"US,GB",611,7.5,en,A young governess for two children becomes convinced that the house and grounds are haunted by ghosts and that the children are being possessed.,1.708,"Achilles,20th Century Fox",",US",100,1200000,English,"[['Jack Clayton', '0.3168', 'Male']]",0,"['Achilles', '20th Century Fox']",1
1126,"Old Man and the Sea, The (1958)",1958,52027,11331,6.9,FALSE,0,US,148,6.47,en,"Santiago is an aging, down-on-his-luck, Cuban fisherman who, after catching nothing for nearly 3 months, hooks a huge Marlin and struggles to land it far out in the Gulf Stream.",1.3944,"Leland Hayward Productions,Warner Bros. Pictures",",US",86,0,English,"[['John Sturges', '3.0248', 'Male']]",0,"['Warner Bros. Pictures', 'Leland Hayward Productions']",1
1127,"Truman Show, The (1998)",1998,120382,37165,8.2,FALSE,60000000,US,18930,8.1,en,"Every second of every day, from the moment he was born, for the last thirty years, Truman Burbank has been the unwitting star of the longest running, most popular documentary-soap opera in history. The picture-perfect town of Seahaven that he calls home is actually a gigantic soundstage. Truman's friends and family - everyone he meets, in fact - are actors. He lives every moment under the unblinking gaze of thousands of hidden TV cameras.",20.6495,"Paramount Pictures,Scott Rudin Productions","US,US",103,264100000,"English,Italiano,日本語,Español","[['Peter Weir', '1.1088', 'Male']]",0,"['Paramount Pictures', 'Scott Rudin Productions']",1
1130,Jupiter's Wife (1994),1996,110217,290157,7.1,FALSE,0,US,7,7.1,en,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.",0.0772,,,87,0,English,"[['Michel Negroponte', '0.0429', 'Unknown']]",0,[],0
1131,Safe (1995),1995,114323,32646,7.1,FALSE,1000000,US,310,7,en,"Carol White, a Los Angeles housewife in the late 1980s, comes down with a debilitating illness with no clear diagnosis.",1.608,"American Playhouse,Chemical Films,Good Machine,Kardana Productions,Arnold Semler Productions,Channel Four Films","US,,US,,,GB",119,512558,"English,Español","[['Todd Haynes', '0.6901', 'Male']]",0,"['American Playhouse', 'Kardana Productions', 'Arnold Semler Productions', 'Chemical Films', 'Good Machine', 'Channel Four Films']",0
1132,Feeling Minnesota (1996),1996,116289,12656,5.4,FALSE,0,US,164,5.409,en,"Sam Clayton's marriage to ex-stripper Freddie comes about when she's strong-armed into the match by Red, a club proprietor who once did her a favor. But Freddie falls in love with Jjaks, Sam's brother, and the pair tries to escape the situation together. It isn't long before both Sam and Red catch up with them, resulting in threats against the two of them -- although tension also starts to build between Sam and Red.",0.9471,"Fine Line Features,Jersey Films","US,US",99,0,English,"[['Steven Baigelman', '0.1015', 'Male']]",0,"['Jersey Films', 'Fine Line Features']",1
1133,Escape to Witch Mountain (1975),1975,72951,14821,6.3,FALSE,0,US,212,6.4,en,"Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife.",1.55,Walt Disney Productions,US,97,20000000,English,"[['John Hough', '0.3225', 'Male']]",0,['Walt Disney Productions'],1
1134,Get on the Bus (1996),1996,116404,49471,6.9,FALSE,2400000,US,67,6.358,en,"Several Black men take a cross-country bus trip to attend the Million Man March in Washington, DC in 1995. On the bus are an eclectic set of characters including a laid-off aircraft worker, a man whose at-risk son is handcuffed to him, a black Republican, a former gangsta, a Hollywood actor, a cop who is of mixed racial background, and a white bus driver. All make the trek discussing issues surrounding the march, including manhood, religion, politics, and race.",0.6903,"40 Acres and a Mule Filmworks,Columbia Pictures,Sony Pictures","US,US,US",121,5731103,"English,Italiano","[['Spike Lee', '1.9346', 'Male']]",0,"['40 Acres and a Mule Filmworks', 'Sony Pictures', 'Columbia Pictures']",1
