gameid,title,platform,developers,publishers,genres,supported_languages,release_date
686104,TSUKIHIME A piece of blue glass moon,PS4,['Type-Moon'],['Aniplex'],['Visual Novel'],"['Japanese', 'Chinese (traditional)', 'Chinese (simplified)']",27/06/2024
686005,Until Then,PS5,['Polychroma'],['Maximum Entertainment'],"['Adventure', 'Visual Novel']","['French', 'Spanish', 'German', 'Italian']",25/06/2024
685983,Supermarket Simulator Manager,PS5,['Interactive Dreams'],['Interactive Dreams'],"['Simulation', 'Management']",,28/06/2024
685981,Supermarket Simulator Manager,PS5,['Interactive Dreams'],['Interactive Dreams'],"['Simulation', 'Management']",,28/06/2024
685980,Supermarket Simulator Manager,PS4,['Interactive Dreams'],['Interactive Dreams'],"['Simulation', 'Management']",,28/06/2024
685979,Supermarket Simulator Manager,PS4,['Interactive Dreams'],['Interactive Dreams'],"['Simulation', 'Management']",,28/06/2024
685977,Etera,PS5,['Domynyo'],['Domynyo'],['Platformer'],,19/06/2024
685877,GRAVEN,PS5,['Slipgate Ironworks'],"['Fulqrum Publishing', 'Meridiem Games']",['First Person Shooter'],,25/06/2024
685803,Graven,PS4,['Slipgate Ironworks'],"['Fulqrum Publishing', 'Meridiem Games']",['First Person Shooter'],,25/06/2024
685801,Hot Blood,PS4,"['Deklazon', 'eastasiasoft']",['eastasiasoft'],['Hack & Slash'],,2/07/2024
685799,FROGUE,PS4,['Wired Dreams Studio'],['QUByte Interactive'],"['Action-Adventure', 'Dungeon Crawler']","['Spanish', 'German', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",27/06/2024
685796,Mirrored Souls,PS5,['The Bricks Studio'],['Flux Games'],"['Puzzle', 'Platformer']",,23/08/2023
685795,Mirrored Souls,PS5,['The Bricks Studio'],['Flux Games'],"['Puzzle', 'Platformer']",,23/08/2023
685692,How to Sing to Open Your Heart Remastered,PS5,['ROSEVERTE'],['ROSEVERTE'],['Visual Novel'],"['Japanese', 'French', 'German', 'Korean', 'Portuguese (Brazil)', 'Turkish']",28/06/2024
685671,Border Police Contraband Simulator 2024,PS4,['GoGame Console Publisher'],['GoGame Console Publisher'],['Simulation'],,4/07/2024
685650,Pogo Stick Champion,PS5,['Petite Games'],['Ratalaika Games'],['Platformer'],,21/06/2024
685648,Pogo Stick Champion,PS4,['Petite Games'],['Ratalaika Games'],['Platformer'],,21/06/2024
685634,All Of Us Are Dead,PS4,['IKINAGAMES'],['IKINAGAMES'],['Visual Novel'],['Korean'],20/06/2024
685599,Tribe: Primitive Builder,PS5,"['Polyslash', 'Baked Games']",['PlayWay'],['Survival'],,19/08/2024
685584,Beyond Good & Evil - 20th Anniversary Edition,PS4,"['Ubisoft Montpellier', 'Virtuos']","['Ubisoft', 'Limited Run Games']",['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",25/06/2024
518402,Instant Sports Winter Games,PS5,['BreakFirst Games'],['Plug In Digital'],['Sports'],,21/07/2022
685509,Football 2024 Journey,PS4,['Erik Games'],['Erik Games'],['Puzzle'],"['Japanese', 'Korean']",16/06/2024
685475,Kingdom's Dungeon Rage,PS4,['Mascot Bro Studio'],['Samustai'],['Platformer'],,28/06/2024
685228,Ball Dodge,PS4,['Game Achievements'],['Game Achievements'],['Action'],,16/06/2024
685171,Whitestone,PS4,['Hailstorm Games'],['Hailstorm Games'],['Action-Adventure'],,8/09/2023
685137,Let's Journey,PS5,['Garden of Dreams'],['Appwill Company'],"['Action-RPG', 'Role Playing']",,8/07/2024
685113,Naheulbeuk's Dungeon Master,PS5,['Artefacts Studio'],['Plug In Digital'],['Management'],"['French', 'Spanish', 'German', 'Russian', 'Chinese (simplified)', 'Polish']",9/07/2024
684973,Faces of Illusion: The Twin Phantoms,PS5,['Moonrise Interactive'],['Artifex Mundi'],"['Adventure', 'Point & Click']","['French', 'German', 'Italian', 'Russian', 'Polish']",21/06/2024
684760,Greed 3: Old Enemies Returning,PS4,['Joindots'],['Joindots'],"['Adventure', 'Point & Click']","['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese']",20/06/2024
684692,Neo Sprint,PS4,['Headless Chicken'],['Atari'],"['Automobile', 'Arcade Racing']","['French', 'German', 'Portuguese (Brazil)', 'Spanish (Mexico)']",21/06/2024
684656,Faces of Illusion: The Twin Phantoms,PS4,['Moonrise Interactive'],['Artifex Mundi'],"['Adventure', 'Point & Click']","['French', 'German', 'Italian', 'Russian', 'Polish']",21/06/2024
684609,Tents and Trees,PS5,['Frozax Games'],['Frozax Games'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Czech']",9/10/2024
684517,Fortress Challenge - Fort Boyard,PS4,['BreakFirst Games'],['Microids'],['Party'],"['French', 'Spanish', 'German', 'Italian', 'Czech']",27/06/2024
684505,Arcade Archives Rastan Saga II,PS4,['Taito'],['HAMSTER Corporation'],"[""Beat 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",20/06/2024
684385,Go Go Jump!!,PS4,"['Manning Media', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,26/06/2024
684328,#BLUD,PS4,['Exit 73 Studios'],['Humble Games'],['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",18/06/2024
684301,METAL SLUG ATTACK RELOADED,PS4,['SNK'],['SNK'],['Management'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Spanish (Mexico)']",18/06/2024
684270,A Burger in Space,PS5,['ThiGames'],['ThiGames'],['Action'],,28/06/2024
684269,Glowface,PS5,['ThiGames'],['ThiGames'],['Platformer'],,21/06/2024
684267,Glowface,PS5,['ThiGames'],['ThiGames'],['Platformer'],,21/06/2024
684266,Glowface,PS5,['ThiGames'],['ThiGames'],['Platformer'],,21/06/2024
518400,Instant Sports Winter Games,PS4,['BreakFirst Games'],['Plug In Digital'],['Sports'],,21/07/2022
684134,Super Woden GP II,PS4,"['ViJuDa', 'eastasiasoft']",['eastasiasoft'],"['Automobile', 'Arcade Racing']",,24/07/2024
684080,Ghosthunter,PS4,['Guerrilla Cambridge'],['Sony Interactive Entertainment'],"['Third Person Shooter', 'Action-Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",18/06/2024
682757,Primal Survivors,PS4,"['Old School Vibes', 'Gray Boss']",['AFIL Games'],['Roguelite'],['Portuguese (Brazil)'],20/06/2024
518569,Paradox Error,PS5,"['Nerd Games', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,15/07/2022
684077,Daxter,PS4,['Ready At Dawn'],['Sony Interactive Entertainment'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",18/06/2024
683765,Neon Blood,PS4,['ChaoticBrain Studio'],['Meridiem Games'],['Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",26/11/2024
518390,Mothmen 1966,PS4,['LCB Game Studio'],['Chorus Worldwide Games'],['Visual Novel'],"['Japanese', 'French', 'Spanish', 'German']",28/04/2023
683679,So Much Stuff 3: Odds and Ends - Collector's Edition,PS5,['Tiny Little Lion'],['Ocean Media'],['Puzzle'],,17/06/2024
683677,Ball Dodge,PS5,['Game Achievements'],['Game Achievements'],['Action'],,16/06/2024
683621,Froggy Bouncing Adventures,PS5,['9Ratones'],['Ratalaika Games'],['Platformer'],,14/06/2024
683620,Froggy Bouncing Adventures,PS4,['9Ratones'],['Ratalaika Games'],['Platformer'],,14/06/2024
683618,Froggy Bouncing Adventures,PS4,['9Ratones'],['Ratalaika Games'],['Platformer'],,14/06/2024
683577,Octopo,PS5,['Zakym'],['Zakym'],['Action'],,15/06/2024
683576,Octopo,PS5,['Zakym'],['Zakym'],['Action'],,15/06/2024
683575,Octopo,PS5,['Zakym'],['Zakym'],['Action'],,15/06/2024
683573,Octopo,PS4,['Zakym'],['Zakym'],['Action'],,15/06/2024
683572,Octopo,PS4,['Zakym'],['Zakym'],['Action'],,15/06/2024
683451,Offroad Masters: Motocross Races,PS4,['Revulo Games'],['Revulo Games'],"['Automobile', 'Arcade Racing']",,5/07/2024
683212,Beyond Good & Evil - 20th Anniversary Edition,PS5,"['Ubisoft Montpellier', 'Virtuos']",['Ubisoft'],['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",25/06/2024
683180,SHIN MEGAMI TENSEI V: Vengeance,PS4,['Atlus'],"['SEGA', 'Atlus']","['Role Playing', 'Turn Based', 'Dungeon Crawler']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish']",14/06/2024
683063,Dead Station 2,PS5,"['Hoodoo Bear', 'ChiliDog Interactive']",['ESDigital Games'],['Platformer'],['Russian'],13/06/2024
683062,Dead Station 2,PS5,"['Hoodoo Bear', 'ChiliDog Interactive']",['ESDigital Games'],['Platformer'],['Russian'],13/06/2024
683061,Fruit Mountain,PS5,['BeXide'],['BeXide'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",13/06/2024
683057,Dead Station 2,PS4,"['Hoodoo Bear', 'ChiliDog Interactive']",['ESDigital Games'],['Platformer'],['Russian'],13/06/2024
683056,Dead Station 2,PS4,"['Hoodoo Bear', 'ChiliDog Interactive']",['ESDigital Games'],['Platformer'],['Russian'],13/06/2024
683054,Shopping Clutter Halloween Mystery,PS5,['Jetdogs Studios'],['Legacy Interactive'],['Puzzle'],"['French', 'German', 'Dutch', 'Russian']",7/06/2024
683052,Fruit Mountain,PS4,['BeXide'],['BeXide'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",13/06/2024
682974,Stellar Interface,PS4,['ImaginationOverflow'],['ImaginationOverflow'],"[""Shoot 'em up""]","['French', 'Spanish', 'German', 'Portuguese', 'Russian', 'Korean']",21/06/2024
682889,Arcade Archives VS. STAR LUSTER,PS4,['Bandai Namco Entertainment'],['HAMSTER Corporation'],"['Aerial', 'Vehicular Combat']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",27/06/2024
682856,Urban Skater - Skateboard Delivery City Challenge,PS4,['GameToTop'],['GameToTop'],['Simulation'],,21/06/2024
682782,Glyphs of Gitzan,PS5,"['Double Mizzlee', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,19/06/2024
682781,Glyphs of Gitzan,PS5,"['Double Mizzlee', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,19/06/2024
682779,Glyphs of Gitzan,PS4,"['Double Mizzlee', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,19/06/2024
682777,Astrune Academy,PS5,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",['Japanese'],14/06/2024
682762,Primal Survivors,PS5,"['Old School Vibes', 'Gray Boss']",['AFIL Games'],['Roguelite'],['Portuguese (Brazil)'],20/06/2024
682759,Primal Survivors,PS5,"['Old School Vibes', 'Gray Boss']",['AFIL Games'],['Roguelite'],['Portuguese (Brazil)'],20/06/2024
660150,Boom Jump,PS4,['Webnetic'],['Webnetic'],['Action'],,20/03/2024
682756,Primal Survivors,PS4,"['Old School Vibes', 'Gray Boss']",['AFIL Games'],['Roguelite'],['Portuguese (Brazil)'],20/06/2024
682754,Primal Survivors,PS4,"['Old School Vibes', 'Gray Boss']",['AFIL Games'],['Roguelite'],['Portuguese (Brazil)'],20/06/2024
682698,Guess the Flag!,PS5,['Source Byte'],['Source Byte'],['Educational & Trivia'],"['Japanese', 'French', 'Spanish', 'German', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish']",13/06/2024
682671,Rider's Spirits,PS4,['Masaya'],['Ratalaika Games'],"['Automobile', 'Arcade Racing']",,7/06/2024
682669,Rider's Spirits,PS4,['Masaya'],['Ratalaika Games'],"['Automobile', 'Arcade Racing']",,7/06/2024
682668,VALORANT,PS5,['Riot Games'],['Riot Games'],"['Free to Play', 'shooter', 'Massively Multiplayer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'Thai', 'Vietnamese', 'Indonesian']",26/07/2024
682666,Last Night of Winter,PS4,['DigitalZeon'],['Red Art Games'],['Action-Adventure'],"['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)']",28/06/2024
682662,Last Night of Winter,PS5,['DigitalZeon'],['Red Art Games'],['Action-Adventure'],"['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)']",28/06/2024
682651,Lovely Crush,PS4,['Kawaii Hentai'],['Big Way Games'],['Puzzle'],,30/06/2024
682650,Lovely Crush,PS4,['Kawaii Hentai'],['Big Way Games'],['Puzzle'],,30/06/2024
682632,Monster Hunter Stories,PS4,['Capcom Entertainment'],['Capcom Entertainment'],"['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Arabic']",14/06/2024
682605,Hotel Renovator,PS4,['Two Horizons'],['Focus Entertainment'],['Simulation'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'French (Canada)', 'Czech']",12/03/2024
682525,Disney•Pixar Toy Story 2: Buzz Lightyear to the Rescue!,PS4,"[""Traveller's Tales""]",['Disney Interactive Studios'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",13/06/2022
682507,STAR WARS The Clone Wars,PS4,['Pandemic Studios'],['Disney Interactive Studios'],"['Automobile', 'Aerial', 'Vehicular Combat']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",11/06/2024
682502,Disney•Pixar Toy Story 3,PS5,['Avalanche Software'],['Disney Interactive'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",20/09/2022
682408,Tomb Raider: Legend,PS5,['Crystal Dynamics'],['Crystal Dynamics'],"['Third Person Shooter', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",11/06/2024
682356,Agatha Christie - The ABC Murders,PS5,['Artefacts Studio'],['Microids'],"['Adventure', 'Point & Click']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish', 'Portuguese (Brazil)']",4/07/2024
682142,Shinobi The Warlord,PS4,['LGS Productions'],['LGS Productions'],['Fighting'],,11/06/2024
682125,Detective - Minerva Case,PS5,['k148 Game Studio'],['JanduSoft'],['Puzzle'],,6/06/2024
682100,Frog Jumper,PS5,['Oiven Games'],['Oiven Games'],['Action'],,21/06/2024
682007,All In One Summer Sport VR,PS4,['Appnori'],['Appnori'],['Sports'],,14/06/2024
681936,Everafter Falls,PS5,['SquareHusky'],['Akupara Games'],['Simulation'],"['Japanese', 'French', 'Spanish']",20/06/2024
681897,Stellar Interface,PS5,['ImaginationOverflow'],['ImaginationOverflow'],"[""Shoot 'em up""]","['French', 'Spanish', 'German', 'Portuguese', 'Russian', 'Korean']",21/06/2024
681855,Platform Twister,PS4,['ThiGames'],['ThiGames'],['Action'],,12/07/2024
681763,Rusted Moss,PS5,"['faxdoc', 'happysquared', 'sunnydaze']",['PLAYISM'],"['Metroidvania', 'Platformer']","['Japanese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",20/06/2024
681710,Learn to Play Vol. 3 - Mice Love Cheese,PS4,['eastasiasoft'],['eastasiasoft'],['Puzzle'],,14/06/2024
681672,Everafter Falls,PS4,['SquareHusky'],['Akupara Games'],['Simulation'],"['Japanese', 'French', 'Spanish']",20/06/2024
681670,Tarzan VR,PS5,"['Stonepunk Studios', 'VRMonkey']",['Fun Train'],['Action-Adventure'],,18/06/2024
681646,Guess the Door,PS5,['Webnetic'],['Webnetic'],['Puzzle'],,22/05/2024
681644,Guess the Door,PS4,['Webnetic'],['Webnetic'],['Puzzle'],,22/05/2024
681489,Rocksmith+,PS5,['Ubisoft San Francisco'],['Ubisoft'],['Music & Rhythm'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'French (Canada)']",6/06/2024
681430,OCTOPATH TRAVELER,PS4,"['Square Enix', 'ACQUIRE']",['Square Enix'],"['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",5/06/2024
680577,Arcade Archives Rug Rats,PS4,['Nichibutsu'],['HAMSTER Corporation'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",6/06/2024
680486,Democracy 4: Console Edition,PS4,['Auroch Digital'],['Auroch Digital'],"['Strategy', 'Management']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Arabic']",5/06/2024
680330,Acrylic Nails!,PS4,['CrazyLabs'],['QubicGames'],['Simulation'],,14/06/2024
680329,Acrylic Nails!,PS4,['CrazyLabs'],['QubicGames'],['Simulation'],,14/06/2024
680261,Rocksmith+,PS4,['Ubisoft San Francisco'],['Ubisoft'],['Music & Rhythm'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'French (Canada)']",6/06/2024
680252,V Rising,PS5,['Stunlock Studios'],['Stunlock Studios'],"['Open World', 'Action-RPG', 'Role Playing', 'Survival']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish']",11/06/2024
680042,Party Poppers,PS5,['Giant Margarita'],['Giant Margarita'],['Party'],,27/06/2024
680014,Father's Day Journey,PS4,['Erik Games'],['Erik Games'],['Puzzle'],"['Japanese', 'Korean']",31/05/2024
680013,Father's Day Journey,PS4,['Erik Games'],['Erik Games'],['Puzzle'],"['Japanese', 'Korean']",31/05/2024
680000,Football Striker 2024,PS5,['ThiGames'],['ThiGames'],['Puzzle'],,7/06/2024
679999,Football Striker 2024,PS5,['ThiGames'],['ThiGames'],['Puzzle'],,7/06/2024
679974,CLeM,PS5,['Mango Protocol'],['Mango Protocol'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",17/07/2024
679973,CLeM,PS4,['Mango Protocol'],['Mango Protocol'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",17/07/2024
679844,Sushi Break,PS4,['Smobile'],['Smobile'],['Action'],,26/11/2021
679678,Local News with Cliff Rockslide,PS4,['Horsefly Games'],['Dolores Entertainment'],['Action'],,28/06/2024
679670,Football Striker 2024,PS4,['ThiGames'],['ThiGames'],['Puzzle'],,7/06/2024
679617,Roxy Raccoon's Pinball Panic,PS5,"['Sinomod Studios', 'eastasiasoft']",['eastasiasoft'],['Pinball'],,12/06/2024
679616,Roxy Raccoon's Pinball Panic,PS5,"['Sinomod Studios', 'eastasiasoft']",['eastasiasoft'],['Pinball'],,12/06/2024
679614,Roxy Raccoon's Pinball Panic,PS4,"['Sinomod Studios', 'eastasiasoft']",['eastasiasoft'],['Pinball'],,12/06/2024
679610,The Smurfs - Village Party,PS4,['Balio Studio'],['Microids'],['Party'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish']",6/06/2024
679563,SKELER BOY,PS5,['MANIAC BOY STUDIO'],['Ratalaika Games'],['Adventure'],,31/05/2024
679501,The Ouroboros King,PS4,['Oriol Cosp'],['Dolores Entertainment'],"['Roguelite', 'Card & Board']",,21/06/2024
679500,The Ouroboros King,PS4,['Oriol Cosp'],['Dolores Entertainment'],"['Roguelite', 'Card & Board']",,21/06/2024
